titulo	texto	target
Ciência Ao Sul | Praia dos Pescadores	O Centro Ciência Viva de Lagos (CCVL) propõe-se a dinamizar atividades de promoção da cultura científica numa tenda (6X3 metros) durante 1 dia num local de grande afluência turística - praia ou centro de localidade de veraneio.   O CCVL estará presente nos locais entre as 9h00 e as 19h00 com uma interrupção entre as 12h30 e as 15h pois é este o período de maior calor e não aconselhável para a exposição solar. As atividades decorrerão às 9h30, 10h30, 11h30, 15h30, 16h30 e 17h30, com uma duração média de 30 a 45 minutos. Nos períodos em que não decorrem estas atividades, os monitores estarão presentes na tenda interagindo sempre que solicitados.    A Atividades compreendem diversas temáticas e disciplinas:    1 Vulcão na Areia - Explosões de areia? Sim, é possível. Descobre como a Química te fará ver um fenómeno geológico apenas visto por poucos.    2 Gelado na Praia - Um gelado sem ter um congelador? Sim, é possível com a ajuda da Química.     3 Papagaios de Papel e Pára-Quedas – Com o objetivo de dinamizar uma atividade de Tinkering e Making (DIY), contruiremos papagaios de papel, onde a Física e Mecânica estão presentes, numa atividade que conta ainda com uma grande componente estética    4 Histórias com Ciência – existem histórias que podem ser contadas e explorados os seus conteúdos científicos, como por exemplo A Alga que Queria ser Flor  Um grão de areia  A Lapa Atrevida entre outras      5 Aviões - Como manter um avião no ar? Não há magia. Exploramos os conceitos de voo através da construção de aviões de papel e de outras construções de engenharia aeronáutica.     6 Relógios (na) Areia - Será que o Sol me diz as horas? Posso medir o tempo com areia? Como se viam as horas no passado?    7 Malaco Quê? – as conchas da praia – as praias estão pejadas de conchas mas de que animais? A Malacalogia é a especialidade que se dedica ao estudo dos animais com concha – bivalves e gastrópodes e ficaremos a conhecer melhor as conchas das nossas praias.    8 A Ciência das Pegadas – todos deixamos pegadas na praia mas nem todos conhecemos as informações que a Ciência consegue inferir a partir dessas marcas. Da Paleontologia à Biologia, passando pela Geologia e Arqueologia, são vários os segredos revelados a partir de uma simples pegada na areia.    9 Pontes da Vinci – há muita Ciência por de trás do equilíbrio e da resistência das pontes e desde o século XVII Leonardo DaVinci conseguiu criar pontes fáceis de construir e muito resistentes.    10 O Sol e a Pele – pretendemos alertar para os cuidados a ter para com a nossa pele, um órgão essencial de proteção aos radiações e de outros agentes agressores. Abordamos conceitos e temáticas da Luz, radiação UV e Saúde.    11 Biodiversidade nas Poças de Maré – saída às poças de maré no período de maré vazia. Teremos igualmente uma mesa com guias de identificação na tenda para promover o gosto pela identificação e o conhecimento das espécies em meio marinho.  A Ciência e a Engenharia vão à praia e, entre dois mergulhos, descobre que as praias são (também) locais para a Ciência!  Na Tenda Ciência Ao Sul do Centro de Ciência Viva de Lagos podes encontrar vulcões de areia, construir papagaios de papel, lançar pára-quedas, fazer gelados sem frigorífico, desvendar os segredos das pegadas ou simplesmente aproveitar os benefícios do Sol.  Sara Mira  Hélder Ferreira  Luís Azevedo Rodrigues  Na praia, perto do apoio de praia Palhota	0
Show de Ciência	O Centro Ciência Viva de Tavira apresenta um Show de Ciência no palco da Praça da República, o centro de Tavira. Durante o Show de Ciência serão realizadas várias experiências originais, interactivas e divertidas, que contribuirão para aguçar a curiosidade e cativar o público presente para a Ciência.  8 técnicos do Centro Ciência Viva de Tavira  Praça da República, Tavira 	0
Ser ornitólogo por um dia!	O Centro Ciência Viva de Tavira convida-o a vestir a pele de um ornitólogo e a descobrir em que consiste o seu trabalho de campo. Aproveite a nossa localização na Ria Formosa e conheça a elevada diversidade de aves que habitam este ambiente único.   Ana Moura e José Carlos Pescada do Centro Ciência Viva de Tavira  Estacionamento em terra batida junto ao Forte do Rato   Salinas do Vale Caranguejo em Tavira	0
Visitas guiadas ao Centro de Ecologia, Recuperação e Vigilância de Animais Selvagens (CERVAS)	O Centro de Ecologia, Recuperação e Vigilância de Animais Selvagens (CERVAS) é uma estrutura do Parque Natural da Serra da Estrela (PNSE) / Instituto da Conservação da Natureza e das Florestas (ICNF) que está sob gestão da Associação ALDEIA desde 2009 através de uma parceria com a ANA – Aeroportos de Portugal. Esta estrutura funciona como um hospital de animais selvagens, dedicando-se à sua recuperação e devolução à Natureza, realizando trabalhos científicos de forma paralela. Por outro lado, cumpre uma função de educação ambiental e é nesse contexto que recebe visitas por marcação, que permitem à população conhecer alguns dos espaços de trabalho do centro, bem como algumas das espécies que ingressam mais frequentemente e as respectivas causas de entrada. A área de visitação dispõe de material biológico relacionado com as espécies selvagens e as suas ameaças e permite um contacto do visitante com características físicas dos animais, aprendendo questões relacionadas com os seus comportamentos e modos de vida.  O CERVAS é um hospital de animais selvagens que se dedica à sua recuperação e devolução à Natureza, realizando trabalhos científicos paralelos. Por outro lado, cumpre uma função de educação ambiental e nesse contexto recebe visitas, que permitem à população conhecer alguns espaços de trabalho do centro, algumas espécies que ingressam mais frequentemente e as respectivas causas de entrada.  Ricardo Brandão, Daniela Costa, Victor Pedreira  Entrada do Parque Ecológico de Gouveia (junto à bilheteira)  Parque Ecológico de Gouveia (entrada) – CERVAS – Parque Ecológico de Gouveia.	0
A luz que vem do céu	O céu é a nossa janela para o Universo! Através dele vemos a luz das estrelas durante a noite e a luz do Sol durante o dia. Venha ter connosco e antes de observar o céu, quer de dia, quer de noite, assista à sessão de planetário “Brincar com as Estrelas”. Experimente localizar as principais estrelas de constelações, construir um quadrante e ainda como se pode orientar no oceano tal como os navegadores em tempos passados.  O céu é a nossa janela para o Universo! Através dele vemos a luz das estrelas durante a noite e a luz do Sol durante o dia. Venha observar o céu diurno e noturno, assista à sessão de planetário “Brincar com as Estrelas”. Experimente localizar as principais estrelas de constelações, construir um quadrante e ainda como se pode orientar no oceano tal como os navegadores em tempos passados.  Isabel Borges e Jorge Farinha ou José Marques  Planetário Calouste Gulbenkian, Centro Ciência Viva - Praça do império, Belém  1ª parte decorre na sala do Planetário e a 2ª no exterior -Praça do Império.	0
As Estrelas no Sistema Solar à escala do Concelho 	O Concelho de Estremoz detém um dos poucos modelos do sistema solar à escala na Europa. Aproveitando esse facto propomos realizar observações Astronómicas junto de alguns desses planetas pertencentes ao modelo do sistema solar. Poderemos observar através de telescópios os planetas Júpiter, Marte e Saturno bem como a lua e alguns objectos do céu profundo.  Rui Dias, Francisco Nascimento, Alexis Soares, João Maneta, Vânia Silva, Mariana Antunes e Noel Moreira.  Castelo de Estremoz, em frente a Pousada Rainha Santa Isabel	0
À descoberta do Megalitismo no concelho de Estremoz	O concelho de Estremoz é detentor de um importante património megalítico, que ainda hoje podemos observar in situ. A maioria dos monumentos atualmente conhecidos neste concelho foram identificados e escavados, até meados do século XX. Nesta actividade propõe-se a realização de um pequeno percurso pedestre até uma dessas antas, localizada na Freguesia da Glória (Serra D Ossa).  O Megalitismo, no concelho de Estremoz, surge no contexto do chamado Neolítico Médio com sepulturas proto-megalíticas, ou seja, pequenas sepulturas sem corredor ou com corredor pequeno, e regra geral, orientados a nascente.  Eram constituídas, por norma, por múltiplos blocos de pedra (esteios), onde, nem sempre se destaca um de cabeceira e, cobertas por uma estrutura artificial de terra e pedras, de configuração arredondada, designada por mamoa. Nestes monumentos foram encontrados materiais/oferendas que acompanhavam os mortos, dos quais se destacam os objectos votivos (placas de xisto/ídolo), objetos de adorno, objetos talhados em sílex, presença abundante de recipientes de cerâmica, machados de pedra polida, pontas de seta, enxós, artefactos diretamente relacionados com as comunidades agrícolas.  Durante o percurso pedestre serão ainda abordados alguns assuntos relacionados com a geologia da região, sendo que sempre que possível, será realizada uma interligação entre o património megalítico observado e a geologia da região envolvente.  O concelho de Estremoz é detentor de um importante património megalítico, que ainda hoje podemos observar in situ. A maioria dos monumentos atualmente conhecidos neste concelho foram identificados e escavados, até meados do século XX. Nesta actividade propõe-se a realização de um pequeno percurso pedestre até uma dessas antas, localizada na Freguesia da Glória (Serra D Ossa).  Rui Dias, Rita Laranjo, Alexis Soares, Noel Moreira, André Paiva, Vânia Silva, Mariana Antunes.   Em frente ao Centro Ciência Viva de Estremoz.	0
A biodiversidade do Concelho de Figueiró dos Vinhos	O concelho de Figueiró do Vinhos, situa-se no distrito de Leiria e encontra-se abrangido pela rede ecológica europeia designada por Rede Natura 2000, uma vez que a Serra da Lousã (Sítio de Importância Comunitária) possui parte da sua área no Concelho de Figueiró do Vinhos.   Figueiró dos Vinhos possui alguns locais com uma vegetação muito próxima daquela que seria a vegetação climácica, com destaque para os bosques de carvalhais galaico-portugueses e manchas florestais de sobreiro (Quercus suber), em substrato quartzífero.  A linha de água que é também a “coluna vertebral” do concelho é a Ribeira de Alge, pois tem a particularidade de nascer e desaguar em Figueiró dos Vinhos, atravessando o concelho de norte a sul, possui habitats ripícolas de grande importância para a fauna que é rica e diversificada.  Nesta visita será dado a conhecer o património natural (fauna e flora) do concelho de Figueiró dos Vinhos  A visita será coordenada por Rosa Pinho (flora) e Milene Matos (fauna)    Visita ao Concelho de Figueiró dos Vinhos, onde será dado a conhecer o património natural do concelho , em locais como as Fragas de São Simão e a Ribeira de Alge, que tem a particularidade de nascer e desaguar em Figueiró dos Vinhos,  possuindo habitats ripícolas de grande importância com diversificada fauna e flora. Atividade orientada por Rosa Pinho (flora) e Milene Matos (fauna)  Rosa Pinho  Milene Matos  Lísia Lopes  Junto à Reitoria da Universidade de Aveiro    Aveiro - Figueiró dos Vinhos - Fragas de São Simão - Serra da Lousã - Foz do Alge - Aveiro	0
Visita ao Centro de Valorização de Resíduos	O CVR - Centro para a Valorização de Resíduos é uma instituição que presta serviços de investigação, análise científica e aplicação de soluções reais na área da valorização de resíduos. Nesta atividade propomos uma visita ao CVR onde poderão ser exploradas algumas das suas valências utilizadas no apoio a projetos e iniciativas relacionadas com uma ampla gama de resíduos industriais.   Vem descobrir mais sobre os processos de tratamento de resíduos, observando in loco a dinâmica de um dia no Centro de Valorização de Resíduos!  Esperamos por ti!  Eng. Jorge Araújo  Instalações do CVR, no Campus de Azurém (Guimarães) da Universidade do Minho - Edifício 10 (Guimarães)  Visita às instalações do CVR, no Campus de Azurém da Universidade do Minho - Guimarães.	0
Reparar navios na Arsenal do Alfeite	O estaleiro naval Arsenal do Alfeite, SA tem como principal cliente a Marinha Portuguesa, dispondo de diversas áreas especializadas que permitem corresponder às necessidades impostas pela  evolução tecnológica, nomeadamente, no que diz respeito à área da eletrónica, da  optrónica, do armamento, da mecânica ou da eletrónica. Neste sentido, apresentamos nas visitas “Ciência Viva no Verão” algumas das tecnologias utilizadas na reparação e manutenção dos diversos navios que passam pelos serviços desta empresa pública: Área da Eletrónica e Automação (Reparação de Cartas Eletrónicas)  Área de Combate e Comunicações (armas, sistemas de defesa e contramedidas, material ótico e eletro-ótico)  Área de Tecnologia dos compósitos (construção e reparação naval em materiais não metálicos). No entanto, e a par com o desenvolvimento tecnológico, a Arsenal do Alfeite, SA mantém em pleno funcionamento algumas das suas valências tradicionais, como é exemplo, o processo de fundição em areia, um método utilizado ainda nos dia de hoje mas de forma muito pontual.  A Arsenal do Alfeite, SA dispõe de um conjunto de oficinas especializadas aptas a executar variadas atividades de engenharia. O que é e como se repara uma carta eletrónica? Como funciona uma oficina de Comunicações e Combate? Como se executa uma peça não metálica? Como funciona uma oficina de fundição? Estas são algumas das questões que pode esclarecer numa vista guiada às suas instalações.  Dra. Ana Ferreira, Dra. Paula Jeremias, Engº Vasco Adão, Engº Miguel Navalhas, Engº Mário Figueiredo, João Farias, Engº José Oliveira  Entrada terrestre principal da Base Naval de Lisboa, no Alfeite (no cruzamento da Rua José Carlos de Melo com a Rua dos Álamos, no Laranjeiro, Almada), no “Portão Verde”	0
